"author/blue_verified","author/can_dm","author/description","author/image","author/name","author/rest_id","author/screen_name","author/sub_count","bookmarks","conversation_id","created_at","display_text","entities/hashtags/0/indices/0","entities/hashtags/0/indices/1","entities/hashtags/0/text","entities/hashtags/1/indices/0","entities/hashtags/1/indices/1","entities/hashtags/1/text","entities/hashtags/2/indices/0","entities/hashtags/2/indices/1","entities/hashtags/2/text","entities/media/0/additional_media_info/monetizable","entities/media/0/display_url","entities/media/0/expanded_url","entities/media/0/ext_alt_text","entities/media/0/ext_media_availability/status","entities/media/0/features/large/faces/0/h","entities/media/0/features/large/faces/0/w","entities/media/0/features/large/faces/0/x","entities/media/0/features/large/faces/0/y","entities/media/0/features/large/faces/1/h","entities/media/0/features/large/faces/1/w","entities/media/0/features/large/faces/1/x","entities/media/0/features/large/faces/1/y","entities/media/0/features/medium/faces/0/h","entities/media/0/features/medium/faces/0/w","entities/media/0/features/medium/faces/0/x","entities/media/0/features/medium/faces/0/y","entities/media/0/features/medium/faces/1/h","entities/media/0/features/medium/faces/1/w","entities/media/0/features/medium/faces/1/x","entities/media/0/features/medium/faces/1/y","entities/media/0/features/orig/faces/0/h","entities/media/0/features/orig/faces/0/w","entities/media/0/features/orig/faces/0/x","entities/media/0/features/orig/faces/0/y","entities/media/0/features/orig/faces/1/h","entities/media/0/features/orig/faces/1/w","entities/media/0/features/orig/faces/1/x","entities/media/0/features/orig/faces/1/y","entities/media/0/features/small/faces/0/h","entities/media/0/features/small/faces/0/w","entities/media/0/features/small/faces/0/x","entities/media/0/features/small/faces/0/y","entities/media/0/features/small/faces/1/h","entities/media/0/features/small/faces/1/w","entities/media/0/features/small/faces/1/x","entities/media/0/features/small/faces/1/y","entities/media/0/id_str","entities/media/0/indices/0","entities/media/0/indices/1","entities/media/0/media_key","entities/media/0/media_results/result/media_key","entities/media/0/media_url_https","entities/media/0/original_info/focus_rects/0/h","entities/media/0/original_info/focus_rects/0/w","entities/media/0/original_info/focus_rects/0/x","entities/media/0/original_info/focus_rects/0/y","entities/media/0/original_info/focus_rects/1/h","entities/media/0/original_info/focus_rects/1/w","entities/media/0/original_info/focus_rects/1/x","entities/media/0/original_info/focus_rects/1/y","entities/media/0/original_info/focus_rects/2/h","entities/media/0/original_info/focus_rects/2/w","entities/media/0/original_info/focus_rects/2/x","entities/media/0/original_info/focus_rects/2/y","entities/media/0/original_info/focus_rects/3/h","entities/media/0/original_info/focus_rects/3/w","entities/media/0/original_info/focus_rects/3/x","entities/media/0/original_info/focus_rects/3/y","entities/media/0/original_info/focus_rects/4/h","entities/media/0/original_info/focus_rects/4/w","entities/media/0/original_info/focus_rects/4/x","entities/media/0/original_info/focus_rects/4/y","entities/media/0/original_info/height","entities/media/0/original_info/width","entities/media/0/sizes/large/h","entities/media/0/sizes/large/resize","entities/media/0/sizes/large/w","entities/media/0/sizes/medium/h","entities/media/0/sizes/medium/resize","entities/media/0/sizes/medium/w","entities/media/0/sizes/small/h","entities/media/0/sizes/small/resize","entities/media/0/sizes/small/w","entities/media/0/sizes/thumb/h","entities/media/0/sizes/thumb/resize","entities/media/0/sizes/thumb/w","entities/media/0/type","entities/media/0/url","entities/media/0/video_info/aspect_ratio/0","entities/media/0/video_info/aspect_ratio/1","entities/media/0/video_info/duration_millis","entities/media/0/video_info/variants/0/bitrate","entities/media/0/video_info/variants/0/content_type","entities/media/0/video_info/variants/0/url","entities/media/0/video_info/variants/1/bitrate","entities/media/0/video_info/variants/1/content_type","entities/media/0/video_info/variants/1/url","entities/media/0/video_info/variants/2/bitrate","entities/media/0/video_info/variants/2/content_type","entities/media/0/video_info/variants/2/url","entities/media/0/video_info/variants/3/bitrate","entities/media/0/video_info/variants/3/content_type","entities/media/0/video_info/variants/3/url","entities/media/1/additional_media_info/monetizable","entities/media/1/display_url","entities/media/1/expanded_url","entities/media/1/ext_alt_text","entities/media/1/ext_media_availability/status","entities/media/1/features/large/faces/0/h","entities/media/1/features/large/faces/0/w","entities/media/1/features/large/faces/0/x","entities/media/1/features/large/faces/0/y","entities/media/1/features/large/faces/1/h","entities/media/1/features/large/faces/1/w","entities/media/1/features/large/faces/1/x","entities/media/1/features/large/faces/1/y","entities/media/1/features/medium/faces/0/h","entities/media/1/features/medium/faces/0/w","entities/media/1/features/medium/faces/0/x","entities/media/1/features/medium/faces/0/y","entities/media/1/features/medium/faces/1/h","entities/media/1/features/medium/faces/1/w","entities/media/1/features/medium/faces/1/x","entities/media/1/features/medium/faces/1/y","entities/media/1/features/orig/faces/0/h","entities/media/1/features/orig/faces/0/w","entities/media/1/features/orig/faces/0/x","entities/media/1/features/orig/faces/0/y","entities/media/1/features/orig/faces/1/h","entities/media/1/features/orig/faces/1/w","entities/media/1/features/orig/faces/1/x","entities/media/1/features/orig/faces/1/y","entities/media/1/features/small/faces/0/h","entities/media/1/features/small/faces/0/w","entities/media/1/features/small/faces/0/x","entities/media/1/features/small/faces/0/y","entities/media/1/features/small/faces/1/h","entities/media/1/features/small/faces/1/w","entities/media/1/features/small/faces/1/x","entities/media/1/features/small/faces/1/y","entities/media/1/id_str","entities/media/1/indices/0","entities/media/1/indices/1","entities/media/1/media_key","entities/media/1/media_results/result/media_key","entities/media/1/media_url_https","entities/media/1/original_info/focus_rects/0/h","entities/media/1/original_info/focus_rects/0/w","entities/media/1/original_info/focus_rects/0/x","entities/media/1/original_info/focus_rects/0/y","entities/media/1/original_info/focus_rects/1/h","entities/media/1/original_info/focus_rects/1/w","entities/media/1/original_info/focus_rects/1/x","entities/media/1/original_info/focus_rects/1/y","entities/media/1/original_info/focus_rects/2/h","entities/media/1/original_info/focus_rects/2/w","entities/media/1/original_info/focus_rects/2/x","entities/media/1/original_info/focus_rects/2/y","entities/media/1/original_info/focus_rects/3/h","entities/media/1/original_info/focus_rects/3/w","entities/media/1/original_info/focus_rects/3/x","entities/media/1/original_info/focus_rects/3/y","entities/media/1/original_info/focus_rects/4/h","entities/media/1/original_info/focus_rects/4/w","entities/media/1/original_info/focus_rects/4/x","entities/media/1/original_info/focus_rects/4/y","entities/media/1/original_info/height","entities/media/1/original_info/width","entities/media/1/sizes/large/h","entities/media/1/sizes/large/resize","entities/media/1/sizes/large/w","entities/media/1/sizes/medium/h","entities/media/1/sizes/medium/resize","entities/media/1/sizes/medium/w","entities/media/1/sizes/small/h","entities/media/1/sizes/small/resize","entities/media/1/sizes/small/w","entities/media/1/sizes/thumb/h","entities/media/1/sizes/thumb/resize","entities/media/1/sizes/thumb/w","entities/media/1/type","entities/media/1/url","entities/media/1/video_info/aspect_ratio/0","entities/media/1/video_info/aspect_ratio/1","entities/media/1/video_info/duration_millis","entities/media/1/video_info/variants/0/bitrate","entities/media/1/video_info/variants/0/content_type","entities/media/1/video_info/variants/0/url","entities/media/1/video_info/variants/1/bitrate","entities/media/1/video_info/variants/1/content_type","entities/media/1/video_info/variants/1/url","entities/media/1/video_info/variants/2/bitrate","entities/media/1/video_info/variants/2/content_type","entities/media/1/video_info/variants/2/url","entities/media/1/video_info/variants/3/bitrate","entities/media/1/video_info/variants/3/content_type","entities/media/1/video_info/variants/3/url","entities/urls/0/display_url","entities/urls/0/expanded_url","entities/urls/0/indices/0","entities/urls/0/indices/1","entities/urls/0/url","entities/user_mentions/0/id_str","entities/user_mentions/0/indices/0","entities/user_mentions/0/indices/1","entities/user_mentions/0/name","entities/user_mentions/0/screen_name","entities/user_mentions/1/id_str","entities/user_mentions/1/indices/0","entities/user_mentions/1/indices/1","entities/user_mentions/1/name","entities/user_mentions/1/screen_name","entities/user_mentions/2/id_str","entities/user_mentions/2/indices/0","entities/user_mentions/2/indices/1","entities/user_mentions/2/name","entities/user_mentions/2/screen_name","entities/user_mentions/3/id_str","entities/user_mentions/3/indices/0","entities/user_mentions/3/indices/1","entities/user_mentions/3/name","entities/user_mentions/3/screen_name","entities/user_mentions/4/id_str","entities/user_mentions/4/indices/0","entities/user_mentions/4/indices/1","entities/user_mentions/4/name","entities/user_mentions/4/screen_name","entities/user_mentions/5/id_str","entities/user_mentions/5/indices/0","entities/user_mentions/5/indices/1","entities/user_mentions/5/name","entities/user_mentions/5/screen_name","id","lang","likes","media/photo/0/id","media/photo/0/media_url_https","media/photo/1/id","media/photo/1/media_url_https","media/video/0/aspect_ratio/0","media/video/0/aspect_ratio/1","media/video/0/duration","media/video/0/id","media/video/0/media_url_https","media/video/0/original_info/height","media/video/0/original_info/width","media/video/0/variants/0/bitrate","media/video/0/variants/0/content_type","media/video/0/variants/0/url","media/video/0/variants/1/bitrate","media/video/0/variants/1/content_type","media/video/0/variants/1/url","media/video/0/variants/2/bitrate","media/video/0/variants/2/content_type","media/video/0/variants/2/url","media/video/0/variants/3/bitrate","media/video/0/variants/3/content_type","media/video/0/variants/3/url","place/country","place/country_code","place/full_name","place/more_data_url","place/name","place/place_type","quotes","replies","retweets","status","text","views"
"false","true","LINK BELOW👇🏻 to order your Trump 2020 & MAGA masks! MADE IN USA #ProtectYourselfWithPride #MAGA #MAGAmask #Trump2020mask #Trump2020 🇺🇸 IG: @trump2020masks","https://pbs.twimg.com/profile_images/1246906802937176073/A3Ma3bjz_normal.jpg","Trump 2020 Masks - Order Now 🇺🇸","1244467632516075526","Trump2020Masks","646","0","1257340333031120900","Mon May 04 16:04:59 +0000 2020","",,,,,,,,,,,"pic.x.com/M0Jz0UGppd","https://x.com/Trump2020Masks/status/1257340453692850176/photo/1",,"Available",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1257340449620197377","8","31","3_1257340449620197377","3_1257340449620197377","https://pbs.twimg.com/media/EXL4ei1XgAEHuii.jpg","512","914","55","0","512","512","256","0","512","449","288","0","512","256","384","0","512","1024","0","0","512","1024","512","fit","1024","512","fit","1024","340","fit","680","150","crop","150","photo","https://t.co/M0Jz0UGppd",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,,,,,,"1257340453692850176","qme","16","1257340449620197377","https://pbs.twimg.com/media/EXL4ei1XgAEHuii.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","5","5","active","@CDCgov https://t.co/M0Jz0UGppd",
"false","false","","https://pbs.twimg.com/profile_images/1215385418314596352/ETe3pKLD_normal.jpg","Messenger girl","1215379886887428096","shalomegrace1","1458","0","1257340333031120900","Tue May 05 02:36:32 +0000 2020","#SaveKids Every baby should be nurtured and sheltered. Every child should be loved and protected. Any perpetrator should be persecuted and prosecuted. May the love of God guide us and strengthen us. (t grace)","16","25","SaveKids",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov","1879651867288018944","8","15","First Lady Melania Trump","FLOTUS",,,,,,,,,,,,,,,,,,,,,"1257499391616847878","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","1","1","active","@CDCgov @FLOTUS #SaveKids Every baby should be nurtured and sheltered. Every child should be loved and protected. Any perpetrator should be persecuted and prosecuted. May the love of God guide us and strengthen us. (t grace)",
"false","false","#RFKJR2024 Christian Vegan Cynic Pessimist Proud “Anti-Vaxxer” Justice Seeker Deep Thinker The US government is corrupt. We are funding our own demise. WAKE UP!","https://pbs.twimg.com/profile_images/2062221968884039680/JnkRosiM_normal.jpg","Hope","344772996","Jack_Shih_tzu","1875","0","1257340333031120900","Tue May 05 00:10:44 +0000 2020","https://t.co/VKLHcVLZon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"childrenshealthdefense.org/cdc-who/","https://childrenshealthdefense.org/cdc-who/","16","39","https://t.co/VKLHcVLZon","146569971","0","7","CDC","CDCgov","1879651867288018944","8","15","First Lady Melania Trump","FLOTUS",,,,,,,,,,,,,,,,,,,,,"1257462696733224962","qme","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","3","active","@CDCgov @FLOTUS https://t.co/VKLHcVLZon",
"false","false","Comedian. Misfit. Check out my Book, Podcast, and Shows. “Fierce figures….the beautiful Lauren LoGiudice” — NEW YORK TIMES","https://pbs.twimg.com/profile_images/1800588815716773888/geYMZsAf_normal.jpg","Lauren LoGiudice","75897974","laurenlogi","3903","0","1257340333031120900","Mon May 04 23:56:29 +0000 2020","“I can avoid Donald but I can not escape his fart cloud.” —XO💋Melania

cc https://t.co/JkLbOH5Oxg",,,,,,,,,,"false","pic.x.com/oz7V83GKvD","https://x.com/laurenlogi/status/1257459112985714688/video/1",,"Available",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1257458959855824897","114","137","7_1257458959855824897","7_1257458959855824897","https://pbs.twimg.com/ext_tw_video_thumb/1257458959855824897/pu/img/XyR0nGoIYwmCJSMr.jpg",,,,,,,,,,,,,,,,,,,,,"1280","720","1280","fit","720","1200","fit","675","680","fit","383","150","crop","150","video","https://t.co/oz7V83GKvD","9","16","10033",,"application/x-mpegURL","https://video.twimg.com/ext_tw_video/1257458959855824897/pu/pl/quO7W3fuLCvVPVYN.m3u8?tag=10","632000","video/mp4","https://video.twimg.com/ext_tw_video/1257458959855824897/pu/vid/320x568/6medW0TwR_v4KjtR.mp4?tag=10","832000","video/mp4","https://video.twimg.com/ext_tw_video/1257458959855824897/pu/vid/360x640/L9YhA8IZcmkzInOZ.mp4?tag=10","2176000","video/mp4","https://video.twimg.com/ext_tw_video/1257458959855824897/pu/vid/720x1280/EFMZuQtYAzXGzZOe.mp4?tag=10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"instagram.com/flotusofficial","http://www.instagram.com/flotusofficial","90","113","https://t.co/JkLbOH5Oxg","146569971","0","7","CDC","CDCgov","1879651867288018944","8","15","First Lady Melania Trump","FLOTUS",,,,,,,,,,,,,,,,,,,,,"1257459112985714688","en","2",,,,,"9","16","10033","1257458959855824897","https://pbs.twimg.com/ext_tw_video_thumb/1257458959855824897/pu/img/XyR0nGoIYwmCJSMr.jpg","1280","720",,"application/x-mpegURL","https://video.twimg.com/ext_tw_video/1257458959855824897/pu/pl/quO7W3fuLCvVPVYN.m3u8?tag=10","632000","video/mp4","https://video.twimg.com/ext_tw_video/1257458959855824897/pu/vid/320x568/6medW0TwR_v4KjtR.mp4?tag=10","832000","video/mp4","https://video.twimg.com/ext_tw_video/1257458959855824897/pu/vid/360x640/L9YhA8IZcmkzInOZ.mp4?tag=10","2176000","video/mp4","https://video.twimg.com/ext_tw_video/1257458959855824897/pu/vid/720x1280/EFMZuQtYAzXGzZOe.mp4?tag=10",,,,,,,"0","0","2","active","@CDCgov @FLOTUS “I can avoid Donald but I can not escape his fart cloud.” —XO💋Melania

cc https://t.co/JkLbOH5Oxg https://t.co/oz7V83GKvD",
"false","false","Orwell was a prophet. Likes and Retweets are pretty much endorsement and agreement.","https://pbs.twimg.com/profile_images/873524551136575489/oyqGehKE_normal.jpg","On A Wire","815442462856515584","powcruzer1","256","0","1257340333031120900","Mon May 04 16:46:43 +0000 2020","Done staying at home but thanks.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,,,,,,"1257350956766900224","en","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","0","active","@CDCgov Done staying at home but thanks.",
"false","true","CHOSEN
AlexandriJAH","https://pbs.twimg.com/profile_images/1973353063260753920/VWfG0fM8_normal.jpg","Alexandria Huckaby","1237927974810324992","alyxx1969_curry","322","0","1257340333031120900","Tue May 05 00:18:24 +0000 2020","Anyone ever consider covid morbidity greater in adults is because we have been consuming fda approved poisons for much longer...similar train of thought why pedovores prefer children.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov","1879651867288018944","8","15","First Lady Melania Trump","FLOTUS",,,,,,,,,,,,,,,,,,,,,"1257464629896384512","en","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","1","active","@CDCgov @FLOTUS Anyone ever consider covid morbidity greater in adults is because we have been consuming fda approved poisons for much longer...similar train of thought why pedovores prefer children.",
