"false","false","Stylish","https://pbs.twimg.com/profile_images/1424202951183187968/41aDVseM_normal.jpg","Sarah Beth","1407512559398404097","SarahBe06590397","2","0","1428010778255368199","Thu Aug 19 01:30:46 +0000 2021","And why will THIS one work, when the other two didn't? DO BETTER. Now you're just throwing spaghetti at a wall.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1428167524936523782","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov And why will THIS one work, when the other two didn't? DO BETTER. Now you're just throwing spaghetti at a wall.",
"false","false","","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","BK1987","808713209389715457","smangi1987","9","0","1428010778255368199","Thu Aug 19 23:04:50 +0000 2021","Does @CDCgov recommend a specific booster? If I had 2 doses of Pfizer, can I get a Moderna boost? What's the protocol here?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov","146569971","13","20","CDC","CDCgov","1428493188239605760","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov Does @CDCgov recommend a specific booster? If I had 2 doses of Pfizer, can I get a Moderna boost? What's the protocol here?",
"true","true","Guitar, Sports & Yardwork ... Allegedly.

 Producer of @ATLPrimeSports #Memphis  #Auburn #Rangers #Falcons #Leafs #Grizzlies `","https://pbs.twimg.com/profile_images/1781812319787335681/F6llgRs5_normal.jpg","Wayne Memphis Mojo ✝️🇺🇸","2306089717","rwyjunior","15149","0","1428010778255368199","Fri Mar 17 14:45:33 +0000 2023","#Lies","8","13","Lies",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1636740560865075202","qme","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov #Lies","2"
"false","false","","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Brenda","1392341099092512768","Brenda57098336","2","0","1428010778255368199","Fri Aug 20 05:30:37 +0000 2021","Fantastic. Can't wait.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1428590270296305666","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov Fantastic. Can't wait.",
"false","false","Delaying life and gaming instead.","https://pbs.twimg.com/profile_images/1081315257929293824/GRc4-Ndz_normal.jpg","AghastToad 😨🐸🎮🏳️‍🌈","1081310565908135936","AghastToad","8","0","1428010778255368199","Wed Aug 18 19:35:01 +0000 2021","🎵捧げよ捧げよ~🎵 
...sworn to dedicate my heart and soul to the restoration of human kind...
#AttackOnTitan #進撃の巨人","94","108","AttackOnTitan","109","115","進撃の巨人",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1428077996036878338","ja","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov 🎵捧げよ捧げよ~🎵 
...sworn to dedicate my heart and soul to the restoration of human kind...
#AttackOnTitan #進撃の巨人",
"false","false","I just want to live a life!","https://pbs.twimg.com/profile_images/1361496961656963072/SDq3J7IT_normal.jpg","Pattyflyingbear","1361495868029992960","pattyflyingbear","288","0","1428010778255368199","Sat Aug 21 15:25:46 +0000 2021","I had my 3rd covid shot Friday and I'm still sick with covid like symptoms. I have gotten sick every time I got the vaccine this seems worse this time. What can I do?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1429102434304004101","en","0",,,,,,,,,,,,,"0","2","0","active","@CDCgov I had my 3rd covid shot Friday and I'm still sick with covid like symptoms. I have gotten sick every time I got the vaccine this seems worse this time. What can I do?",
"false","true","Orthopedic Trauma @ ECU; WVU class of ‘04; Kid of the 90s - WWE Attitude Era, Card collecting!     Check out mccarthycardsNC!","https://pbs.twimg.com/profile_images/1953556838026264576/Pqmf-fhZ_normal.jpg","Shawn ☘️🇮🇪","1458081126","ShawnOrthoPA","209","0","1428010778255368199","Thu Aug 19 00:58:52 +0000 2021","Glad to see your vaccine is doing so well.....",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov","17592779","8","16","American Academy of Physician Associates","AAPAorg","1428159494945755147","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov @AAPAorg Glad to see your vaccine is doing so well.....",
"false","false","","https://pbs.twimg.com/profile_images/1981226574100795392/JNAcqeof_normal.jpg","Wendy","265575059","drwendymiller","595","0","1428010778255368199","Thu Aug 19 07:29:08 +0000 2021","Can a person who initially got JJ get Pfizer or moderna instead at the 8 month mark?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1428257709737103362","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov Can a person who initially got JJ get Pfizer or moderna instead at the 8 month mark?",
"false","false","Outdoorsman, Connoisseur, IT/OT Administrator, Father.  Life can change at any moment, be prepared for it!  Stand up for your rights and your freedom.","https://pbs.twimg.com/profile_images/1640871488856412161/PxoimwbU_normal.jpg","Dave G","937877763221884928","Davegcr","872","0","1428010778255368199","Thu Aug 26 12:35:18 +0000 2021","Booster shots not needed, vaccines not needed, masks not needed, billion dollar corporations not needed,  greedy government not needed, TV and Internet advertisements not needed...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1430871475959918595","en","0",,,,,,,,,,,,,"0","2","0","active","@CDCgov Booster shots not needed, vaccines not needed, masks not needed, billion dollar corporations not needed,  greedy government not needed, TV and Internet advertisements not needed...",
"false","false","","https://pbs.twimg.com/profile_images/1682777766184493057/xTBerEwZ_normal.jpg","David","25070923","ATCER81","177","0","1428010778255368199","Wed Aug 18 18:37:00 +0000 2021","Lol. What a joke",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov","36480720","8","21","Clark County WA_PH","ClarkCoWA_PH","1428063396805500928","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov @ClarkCoWA_PH Lol. What a joke",
"false","true","Cici | 24 | OT3 | Protect Safe Abortions | Proud of Little Mix | Petition for live-action 'Rock & Rule' with Miley Cyrus as Angel","https://pbs.twimg.com/profile_images/1599707780423860224/Z2gBY8H0_normal.jpg","Eat Up the Leigh-Anne Music 🍀","1144090280091639808","immatartytart","141","0","1428010778255368199","Thu Aug 26 01:43:25 +0000 2021","My main question is if I received one brand of the vaccine, do I have to stick with that one for the booster or could I get a booster shot for the other vaccine? I got Moderna shots back in May, and if it's not FDA approved by next year I kind of wish to get the Pfizer booster.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1430707424734978052","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov My main question is if I received one brand of the vaccine, do I have to stick with that one for the booster or could I get a booster shot for the other vaccine? I got Moderna shots back in May, and if it's not FDA approved by next year I kind of wish to get the Pfizer booster.",
"false","false","They tried to destroy the truth, yet it lives on.","https://pbs.twimg.com/profile_images/1350763386179612677/cifIoX5T_normal.jpg","truth finder","1379070121","4everstuding","93","0","1428010778255368199","Fri Aug 27 11:23:47 +0000 2021","Whatever happened to the stop the spread slogan?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1431215863701594116","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov Whatever happened to the stop the spread slogan?",
"false","false","","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Ariel","1118564063796244485","Ariel_M_Miller","1","0","1428010778255368199","Wed Aug 18 15:32:44 +0000 2021","WTF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1428017023204855814","und","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov WTF",
"false","false","Just a dude growing plants and having opinions people don't like.. new phone wouldn't take old credentials, so new account! (f*ck/this/sh*t)","https://pbs.twimg.com/profile_images/1429864310059126785/Ft3LA9Tj_normal.jpg","RiderFarms","1392170120475078657","FarmsRider","89","0","1428010778255368199","Wed Aug 18 15:11:03 +0000 2021","You know you guys have lost all your credibility, right?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1428011566029426697","en","14",,,,,,,,,,,,,"0","0","1","active","@CDCgov You know you guys have lost all your credibility, right?",
"false","false","","https://pbs.twimg.com/profile_images/1277282416596406272/W7lw-5ZQ_normal.jpg","Mike Nichols","1277071640388440069","MikeNic87274336","7","0","1428010778255368199","Wed Aug 18 15:29:09 +0000 2021","CDC liars of the first order,  I wouldn’t take direction from you people on what aspirin to use! You have no authority to mandate anything so stay in your lane,  last time I checked you don’t make laws only recommendations and bad ones at that!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1428016124113924101","en","7",,,,,,,,,,,,,"0","0","0","active","@CDCgov CDC liars of the first order,  I wouldn’t take direction from you people on what aspirin to use! You have no authority to mandate anything so stay in your lane,  last time I checked you don’t make laws only recommendations and bad ones at that!",
"false","true","#DemolishDisabledPoverty","https://pbs.twimg.com/profile_images/1477479475503894532/_NgEwBUh_normal.jpg","DemolishDisabledPoverty","826293098556825600","NoMoreGames100","286","0","1428010778255368199","Wed Aug 18 15:20:58 +0000 2021","My friends keep telling me that this is part of the NWO takeover. I'm only taking it because I don't want to be burned in the FEMA death camps.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1428014064106680326","en","4",,,,,,,,,,,,,"0","2","0","active","@CDCgov My friends keep telling me that this is part of the NWO takeover. I'm only taking it because I don't want to be burned in the FEMA death camps.",
"false","false","","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Timo","1002593287968980992","Timo09191575","11","0","1428010778255368199","Wed Aug 18 15:35:18 +0000 2021","IF THE VACCINE WORKED YOU WOULDNT NEED A BOOSTER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1428017669261824004","en","3",,,,,,,,,,,,,"0","0","0","active","@CDCgov IF THE VACCINE WORKED YOU WOULDNT NEED A BOOSTER",
"false","true","Doing nothing-means a lot","https://pbs.twimg.com/profile_images/1643802599995367424/9DokIszN_normal.jpg","Leff","1101575033099567104","patriotennr1","382","0","1428010778255368199","Wed Aug 18 15:37:42 +0000 2021","Maybe CDC could explain their science here before third shot!#JenPsaki #BidenAdministration #JoeBiden #POTUS #KamalaHarris","69","78","JenPsaki","79","99","BidenAdministration","100","109","JoeBiden","110","116","POTUS","117","130","KamalaHarris",,,,,,,,,,"pic.x.com/VGaU7uRuE7","https://x.com/patriotennr1/status/1428018276186087436/photo/1",,"Available",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1428018270687399936","131","154","3_1428018270687399936","3_1428018270687399936","https://pbs.twimg.com/media/E9FXDR0XEAABidy.jpg","420","750","0","289","750","750","0","124","855","750","0","72","1334","667","0","0","1334","750","0","0","1334","750","1334","fit","750","1200","fit","675","680","fit","382","150","crop","150","photo","https://t.co/VGaU7uRuE7",,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1428018276186087436","en","3","1428018270687399936","https://pbs.twimg.com/media/E9FXDR0XEAABidy.jpg",,,,,,,,,,,"0","0","0","active","@CDCgov Maybe CDC could explain their science here before third shot!#JenPsaki #BidenAdministration #JoeBiden #POTUS #KamalaHarris https://t.co/VGaU7uRuE7",
"false","true","Divine Justice has arrived for All Corrupt on This Planet right on time.
See you on the other side.
PS. If you're evil don't follow.","https://pbs.twimg.com/profile_images/1667031935552733184/ivI-muRC_normal.jpg","Leafar","2216931961","rafaeltrella","118","0","1428010778255368199","Wed Aug 18 15:33:26 +0000 2021","I'm not going to feel sorry when this plandemic is over with very soon and every politician Republican and Democrat journalist doctors and nurses who have been involved in this genocide of humanity go to prison that's a time to celebrate people that's coming.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1428017198996525059","en","3",,,,,,,,,,,,,"0","0","0","active","@CDCgov I'm not going to feel sorry when this plandemic is over with very soon and every politician Republican and Democrat journalist doctors and nurses who have been involved in this genocide of humanity go to prison that's a time to celebrate people that's coming.",
"false","false","","https://pbs.twimg.com/profile_images/1277282416596406272/W7lw-5ZQ_normal.jpg","Mike Nichols","1277071640388440069","MikeNic87274336","7","0","1428010778255368199","Wed Aug 18 15:34:41 +0000 2021","More like experts on lies or  missrepresenting facts, lying about the numbers of infected people and deaths your entire organization couldn’t cure a pimple you’ve been wrong more times then then Fauci and he’s wrong every time. This org should be defunded not the police",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1428017515339395079","en","2",,,,,,,,,,,,,"0","0","0","active","@CDCgov More like experts on lies or  missrepresenting facts, lying about the numbers of infected people and deaths your entire organization couldn’t cure a pimple you’ve been wrong more times then then Fauci and he’s wrong every time. This org should be defunded not the police",
"false","true","Web3 unthinker.
Falling down rabbit holes, breaking things, and pretending it was all part of the plan.","https://pbs.twimg.com/profile_images/2019135580441882624/zhCIFUI-_normal.jpg","The White Rabbit","1358868488077643786","thewhiterabbitM","2302","0","1428010778255368199","Wed Aug 18 15:31:52 +0000 2021","",,,,,,,,,,,,,,,,,,,,,,,,,"pic.x.com/9FWNJWRlec","https://x.com/Jancker83475682/status/1428016804572577804/photo/1",,"Available","230","230","786","21",,,,,"220","220","755","20",,,,,"230","230","786","21",,,,,"125","125","428","11",,,,,"1428016801556930571","8","31","3_1428016801556930571","3_1428016801556930571","https://pbs.twimg.com/media/E9FVtw4XIAsvNVJ.jpg","658","1175","0","0","1175","1175","0","0","1249","1096","0","0","1249","625","0","0","1249","1175","0","0","1249","1175","1249","fit","1175","1200","fit","1129","680","fit","640","150","crop","150","photo","https://t.co/9FWNJWRlec",,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1428016804572577804","qme","2","1428016801556930571","https://pbs.twimg.com/media/E9FVtw4XIAsvNVJ.jpg",,,,,,,,,,,"0","0","0","active","@CDCgov https://t.co/9FWNJWRlec",
"false","true","","https://pbs.twimg.com/profile_images/1403429686659670020/-_JpLaqq_normal.jpg","🚮","183030602","Mr_Drew2","185","0","1428010778255368199","Wed Aug 18 15:08:42 +0000 2021","",,,,,,,,,,,,,,,,,,,,,,,,,"pic.x.com/dW5Jf7mtgU","https://x.com/Mr_Drew2/status/1428010977417736200/photo/1",,"Available","68","68","225","388",,,,,"68","68","225","388",,,,,"68","68","225","388",,,,,"45","45","149","257",,,,,"1428010972904624138","8","31","3_1428010972904624138","3_1428010972904624138","https://pbs.twimg.com/media/E9FQafdXEAot3rJ.jpg","323","576","0","274","576","576","0","147","657","576","0","107","1024","512","0","0","1024","576","0","0","1024","576","1024","fit","576","1024","fit","576","680","fit","383","150","crop","150","photo","https://t.co/dW5Jf7mtgU",,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1428010977417736200","qme","2","1428010972904624138","https://pbs.twimg.com/media/E9FQafdXEAot3rJ.jpg",,,,,,,,,,,"0","0","0","active","@CDCgov https://t.co/dW5Jf7mtgU",
"false","true","VAGINAL MESH 
SLAUGHTERING AND BUTCHERING 
 VAGINAL MESH IS PLANING TO TAKE ALL WOMEN NORMAL WORKING VAGINAL FUNCTIONS FOREVER","https://pbs.twimg.com/profile_images/1354115519713079296/fsXqwwYv_normal.jpg","kdvaginalmeshadvocate","1592577702","rjjr2k8","18","0","1428010778255368199","Wed Aug 18 16:16:09 +0000 2021","COVID-19 VS PENICILLIN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov","68412042","8","18","Texas DSHS","TexasDSHS","1428027949064851458","en","1",,,,,,,,,,,,,"0","0","0","active","@CDCgov @TexasDSHS COVID-19 VS PENICILLIN",
"false","false","","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","jason fuller","830826829715869697","fuller4692","9","0","1428010778255368199","Wed Aug 18 15:22:47 +0000 2021","I thought you said this was a vaccine, why would you need a booster if so? I have had plenty over the years and have NEVER  got a booster for them. This government is really become a real piece of shat. Impeach,impeach them all.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1428014521734492160","en","1",,,,,,,,,,,,,"0","1","0","active","@CDCgov I thought you said this was a vaccine, why would you need a booster if so? I have had plenty over the years and have NEVER  got a booster for them. This government is really become a real piece of shat. Impeach,impeach them all.",
"false","false","Retired RN Research Litigator. Inquisitive, analytical & critical thinker. 😜🤫","https://pbs.twimg.com/profile_images/1530627680479154180/Hv96rLOk_normal.jpg","Shay","1427664034879377413","Innosent59","21","0","1428010778255368199","Fri Aug 20 23:52:27 +0000 2021","Booster my rooster’s fertility.  Otherwise, shut the fluck up unless you can debate me on every cv vax ingredient of Moderna, Pfizer &amp; J&amp;ah?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1428867557017231366","en","1",,,,,,,,,,,,,"0","0","0","active","@CDCgov Booster my rooster’s fertility.  Otherwise, shut the fluck up unless you can debate me on every cv vax ingredient of Moderna, Pfizer &amp; J&amp;ah?",
"false","false","","https://pbs.twimg.com/profile_images/1410029759946543107/5qCry9sK_normal.jpg","🦶🏼","1410028904698499072","footprayer","0","0","1428010778255368199","Thu Aug 26 03:58:11 +0000 2021","Are they really using attack on titan ‘give our heart’ posture?",,,,,,,,,,,,,,,,,,,,,,,,,"pic.x.com/2wloIQIrxQ","https://x.com/footprayer/status/1430741339990282242/photo/1","Attack On Titan Salute GIF","Available",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1430741334416101379","72","95","16_1430741334416101379","16_1430741334416101379","https://pbs.twimg.com/tweet_video_thumb/E9sDqctXEAM39xy.jpg",,,,,,,,,,,,,,,,,,,,,"278","498","278","fit","498","278","fit","498","278","fit","498","150","crop","150","animated_gif","https://t.co/2wloIQIrxQ","249","139","0","video/mp4","https://video.twimg.com/tweet_video/E9sDqctXEAM39xy.mp4","146569971","0","7","CDC","CDCgov",,,,,,"1430741339990282242","en","1",,,"249","139",,"1430741334416101379","https://pbs.twimg.com/tweet_video_thumb/E9sDqctXEAM39xy.jpg","278","498","0","video/mp4","https://video.twimg.com/tweet_video/E9sDqctXEAM39xy.mp4","0","0","0","active","@CDCgov Are they really using attack on titan ‘give our heart’ posture? https://t.co/2wloIQIrxQ",
"false","false","","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","James Johnson","1415389444203450370","JamesJo37490669","0","0","1428010778255368199","Thu Aug 19 04:29:40 +0000 2021","Of.course.they.did.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1428212546608123908","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov Of.course.they.did.",
"false","false","","https://pbs.twimg.com/profile_images/1431037675855826950/ll5r7Ovx_normal.jpg","zareth jones","1222890544453627905","zarethjones3","21","0","1428010778255368199","Wed Aug 18 16:42:00 +0000 2021","Will this helps destroy COVID strongly?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1428034454640070660","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov Will this helps destroy COVID strongly?",
"false","false","","https://pbs.twimg.com/profile_images/1306435763219951617/XFPavk10_normal.jpg","Kr Jenkins","1299392905795309568","jenkins_kr","12","0","1428010778255368199","Wed Aug 18 22:44:10 +0000 2021","So can you please post your clinical trials on the booster to prove it's safe?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1428125599323807745","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov So can you please post your clinical trials on the booster to prove it's safe?",
"false","false","I dabble in reporting and retweeting news from the bowels of the interwebs.","https://pbs.twimg.com/profile_images/2036366964998938629/LriHhgiI_normal.jpg","👀","1321910079780757504","HuntersLaptop4","74","0","1428010778255368199","Sat Aug 21 09:20:13 +0000 2021","",,,,,,,,,,,,,,,,,,,,,,,,,"pic.x.com/UFft4ZOuE5","https://x.com/HuntersLaptop4/status/1429010442207301632/photo/1",,"Available","58","58","8","240","336","336","234","112","58","58","8","240","336","336","234","112","58","58","8","240","336","336","234","112","49","49","6","205","287","287","200","95","1429010438512017417","8","31","3_1429010438512017417","3_1429010438512017417","https://pbs.twimg.com/media/E9TdbC_VgAk8-a8.jpg","412","736","0","382","736","736","0","58","794","696","0","0","794","397","20","0","794","736","0","0","794","736","794","fit","736","794","fit","736","680","fit","630","150","crop","150","photo","https://t.co/UFft4ZOuE5",,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1429010442207301632","qme","0","1429010438512017417","https://pbs.twimg.com/media/E9TdbC_VgAk8-a8.jpg",,,,,,,,,,,"0","0","0","active","@CDCgov https://t.co/UFft4ZOuE5",
